,DocID,TokenID,Token,StrtCpt,AllCpt,CptRatio,Length,VwlRatio,NoVwl,NoCns,NoDigit,DigitRatio,NoNonAlpha,NonAlphaRatio,AllCns,Hashtag,Mention,AllDigit,PrevToken,PrevStrtCpt,PrevAllCpt,PrevCptRatio,PrevLength,PrevVwlRatio,PrevNoVwl,PrevNoCns,PrevNoDigit,PrevDigitRatio,PrevNoNonAlpha,PrevNonAlphaRatio,PrevAllCns,PrevHashtag,PrevMention,PrevAllDigit,NextToken,NextStrtCpt,NextAllCpt,NextCptRatio,NextLength,NextVwlRatio,NextNoVwl,NextNoCns,NextNoDigit,NextDigitRatio,NextNoNonAlpha,NextNonAlphaRatio,NextAllCns,NextHashtag,NextMention,NextAllDigit,Targets
1110,295,2,Başbakan,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Yardımcısı,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Job
1111,295,3,Yardımcısı,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Başbakan,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,Bozdağ,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Job
1112,295,4,Bozdağ,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Yardımcısı,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Türkiye,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Name
1113,295,5,Türkiye,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Bozdağ,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Place
1114,296,1,@AACanli,False,False,0.375,8,0.5,4,3,0,0.0,1,0.125,False,False,True,False,,,,,,,,,,,,,,,,,Başbakan,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,ID
1115,296,2,Başbakan,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,@AACanli,False,False,0.375,8,0.5,4,3,0,0.0,1,0.125,False,False,True,False,Yardımcısı,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Job
1116,296,3,Yardımcısı,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Başbakan,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,Bozdağ,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Job
1117,296,4,Bozdağ,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Yardımcısı,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Zeytin,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Name
1118,296,5,Zeytin,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Bozdağ,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Dalı,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Event/Activity
1119,296,6,Dalı,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Zeytin,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Harekatı,True,False,0.125,8,0.5,4,4,0,0.0,0,0.0,False,False,False,False,Event/Activity
1120,296,7,Harekatı,True,False,0.125,8,0.5,4,4,0,0.0,0,0.0,False,False,False,False,Dalı,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Event/Activity
1121,296,9,DEAŞ,True,True,1.0,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company
1122,297,1,@AACanli,False,False,0.375,8,0.5,4,3,0,0.0,1,0.125,False,False,True,False,,,,,,,,,,,,,,,,,Başbakan,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,ID
1123,297,2,Başbakan,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,@AACanli,False,False,0.375,8,0.5,4,3,0,0.0,1,0.125,False,False,True,False,Yardımcısı,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Job
1124,297,3,Yardımcısı,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Başbakan,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,Bozdağ,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Job
1125,297,4,Bozdağ,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Yardımcısı,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Zeytin,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Name
1126,297,5,Zeytin,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Bozdağ,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Dalı,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Event/Activity
1127,297,6,Dalı,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Zeytin,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Harekatı,True,False,0.125,8,0.5,4,4,0,0.0,0,0.0,False,False,False,False,Event/Activity
1128,297,7,Harekatı,True,False,0.125,8,0.5,4,4,0,0.0,0,0.0,False,False,False,False,Dalı,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Event/Activity
1129,298,2,sürücüsüz,False,False,0.0,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company
1130,299,1,AACanli,True,False,0.42857142857142855,7,0.5714285714285714,4,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Başbakan,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,Company
1131,299,2,Başbakan,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,AACanli,True,False,0.42857142857142855,7,0.5714285714285714,4,3,0,0.0,0,0.0,False,False,False,False,Yardımcısı,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Job
1132,299,3,Yardımcısı,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Başbakan,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,Bozdağ,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Job
1133,299,4,Bozdağ,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Yardımcısı,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Zeytin,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Name
1134,299,5,Zeytin,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Bozdağ,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Dalı,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Event/Activity
1135,299,6,Dalı,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Zeytin,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Harekatı,True,False,0.125,8,0.5,4,4,0,0.0,0,0.0,False,False,False,False,Company
1136,299,7,Harekatı,True,False,0.125,8,0.5,4,4,0,0.0,0,0.0,False,False,False,False,Dalı,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Event/Activity
1137,300,1,AACanli,True,False,0.42857142857142855,7,0.5714285714285714,4,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Başbakan,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,Company
1138,300,2,Başbakan,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,AACanli,True,False,0.42857142857142855,7,0.5714285714285714,4,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Job
1139,300,4,Bozdağ,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Name
1140,300,10,Zeytin,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Dalı,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Event/Activity
1141,300,11,Dalı,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Zeytin,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Harekatı,True,False,0.125,8,0.5,4,4,0,0.0,0,0.0,False,False,False,False,Event/Activity
1142,300,12,Harekatı,True,False,0.125,8,0.5,4,4,0,0.0,0,0.0,False,False,False,False,Dalı,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Event/Activity
1143,302,1,Afrin,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
1144,302,3,Binbaşı,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Mithat,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Job
1145,302,4,Mithat,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Binbaşı,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Dunca,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Name
1146,302,5,Dunca,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Mithat,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Name
1147,303,1,Trump,True,False,0.2,5,0.2,1,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Name
1148,303,3,ülkenin,False,False,0.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
1149,304,1,2020,False,False,0.0,4,0.0,0,0,4,1.0,0,0.0,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Date
1150,304,10,Dünyada,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
1151,305,1,Üreticinin,True,False,0.1,10,0.5,5,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Job
1152,305,8,Dünya,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
1153,305,10,başkenti,False,False,0.0,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
1154,306,3,il,False,False,0.0,2,0.5,1,1,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,İstanbul,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,Place
1155,306,4,İstanbul,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,il,False,False,0.0,2,0.5,1,1,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Place
1156,307,1,Filistin,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Devlet,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Place
1157,307,2,Devlet,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Filistin,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,Başkanı,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Job
1158,307,3,Başkanı,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Devlet,True,False,0.16666666666666666,6,0.3333333333333333,2,4,0,0.0,0,0.0,False,False,False,False,Abbas,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Job
1159,307,4,Abbas,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Başkanı,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Name
1160,307,6,ABD,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Büyükelçisi,True,False,0.09090909090909091,11,0.45454545454545453,5,6,0,0.0,0,0.0,False,False,False,False,Place
1161,307,7,Büyükelçisi,True,False,0.09090909090909091,11,0.45454545454545453,5,6,0,0.0,0,0.0,False,False,False,False,ABD,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Job
1162,308,1,Hatay,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
1163,308,3,Yayladağı,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,ilçesine,False,False,0.0,8,0.5,4,4,0,0.0,0,0.0,False,False,False,False,Place
1164,308,4,ilçesine,False,False,0.0,8,0.5,4,4,0,0.0,0,0.0,False,False,False,False,Yayladağı,True,False,0.1111111111111111,9,0.4444444444444444,4,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Place
1165,309,6,Simitçi,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Job
1166,310,3,Emre,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Mor,True,False,0.3333333333333333,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Name
1167,310,4,Mor,True,False,0.3333333333333333,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Emre,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Name
1168,312,1,İsrail,True,False,0.16666666666666666,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
1169,313,1,Esed,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,rejimi,False,False,0.0,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Company
1170,313,2,rejimi,False,False,0.0,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Esed,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Doğu,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Company
1171,313,3,Doğu,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,rejimi,False,False,0.0,6,0.5,3,3,0,0.0,0,0.0,False,False,False,False,Guta,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Place
1172,313,4,Guta,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Doğu,True,False,0.25,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Place
1173,315,1,AB,True,True,1.0,2,0.5,1,1,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company
1174,315,3,Rusya,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
1175,316,1,Milli,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Temizlik,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,Name
1176,316,2,Temizlik,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,Milli,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Tankı,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Name
1177,316,3,Tankı,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Temizlik,True,False,0.125,8,0.375,3,5,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Name
1178,316,5,Finlandiya,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
1179,317,1,PKK,True,True,1.0,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company
1180,317,3,3,False,False,0.0,1,0.0,0,0,1,1.0,0,0.0,False,False,False,True,,,,,,,,,,,,,,,,,gün,False,False,0.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Date
1181,317,4,gün,False,False,0.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,3,False,False,0.0,1,0.0,0,0,1,1.0,0,0.0,False,False,False,True,,,,,,,,,,,,,,,,,Date
1182,317,10,PYD,True,True,1.0,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,,,,,,,,,,,,,,,,,PKK,True,True,1.0,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,Company
1183,317,11,PKK,True,True,1.0,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,PYD,True,True,1.0,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,,,,,,,,,,,,,,,,,Company
1184,317,13,Afrin,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
1185,317,19,Ebu,True,False,0.3333333333333333,3,0.6666666666666666,2,1,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Ahmet,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Name
1186,317,20,Ahmet,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Ebu,True,False,0.3333333333333333,3,0.6666666666666666,2,1,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Name
1187,318,1,Afrin,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
1188,318,7,TSK,True,True,1.0,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,,,,,,,,,,,,,,,,,ÖSO,True,True,1.0,3,0.6666666666666666,2,1,0,0.0,0,0.0,False,False,False,False,Company
1189,318,8,ÖSO,True,True,1.0,3,0.6666666666666666,2,1,0,0.0,0,0.0,False,False,False,False,TSK,True,True,1.0,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,,,,,,,,,,,,,,,,,Company
1190,318,12,YPG,True,True,1.0,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,,,,,,,,,,,,,,,,,PKK,True,True,1.0,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,Company
1191,318,13,PKK,True,True,1.0,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,YPG,True,True,1.0,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,DEAŞ,True,True,1.0,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Company
1192,318,14,DEAŞ,True,True,1.0,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,PKK,True,True,1.0,3,0.0,0,3,0,0.0,0,0.0,True,False,False,False,,,,,,,,,,,,,,,,,Company
1193,318,19,Afrin,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
1194,318,27,#ZeytinDalıHarekatı,False,False,0.15789473684210525,19,0.42105263157894735,8,10,0,0.0,1,0.05263157894736842,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Event/Activity
1195,319,1,#ZeytinDalıHarekatı,False,False,0.15789473684210525,19,0.42105263157894735,8,10,0,0.0,1,0.05263157894736842,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Event/Activity
1196,319,6,Türkiye,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
1197,319,8,ABD,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
1198,319,10,Afrin,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Place
1199,320,1,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Company
1200,320,2,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
1201,320,22,262,False,False,0.0,3,0.0,0,0,3,1.0,0,0.0,False,False,False,True,,,,,,,,,,,,,,,,,641,False,False,0.0,3,0.0,0,0,3,1.0,0,0.0,False,False,False,True,Contact
1202,320,23,641,False,False,0.0,3,0.0,0,0,3,1.0,0,0.0,False,False,False,True,262,False,False,0.0,3,0.0,0,0,3,1.0,0,0.0,False,False,False,True,2900,False,False,0.0,4,0.0,0,0,4,1.0,0,0.0,False,False,False,True,Contact
1203,320,24,2900,False,False,0.0,4,0.0,0,0,4,1.0,0,0.0,False,False,False,True,641,False,False,0.0,3,0.0,0,0,3,1.0,0,0.0,False,False,False,True,ctue,False,False,0.0,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,Contact
1204,320,25,ctue,False,False,0.0,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,2900,False,False,0.0,4,0.0,0,0,4,1.0,0,0.0,False,False,False,True,tubitak,False,False,0.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Contact
1205,320,26,tubitak,False,False,0.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,ctue,False,False,0.0,4,0.5,2,2,0,0.0,0,0.0,False,False,False,False,gov,False,False,0.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Company
1206,320,27,gov,False,False,0.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,tubitak,False,False,0.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,tr,False,False,0.0,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,Contact
1207,320,28,tr,False,False,0.0,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,gov,False,False,0.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,tubitak,False,False,0.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Contact
1208,320,29,tubitak,False,False,0.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,tr,False,False,0.0,2,0.0,0,2,0,0.0,0,0.0,True,False,False,False,,,,,,,,,,,,,,,,,Company
1209,320,31,mam,False,False,0.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company
1210,321,1,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company
1211,322,1,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Date
1212,323,1,Türkiye,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Name
1213,323,9,Çevre,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Şehircilik,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Company
1214,323,10,Şehircilik,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,Çevre,True,False,0.2,5,0.4,2,3,0,0.0,0,0.0,False,False,False,False,Bknlığı,True,False,0.14285714285714285,7,0.2857142857142857,2,5,0,0.0,0,0.0,False,False,False,False,Company
1215,323,11,Bknlığı,True,False,0.14285714285714285,7,0.2857142857142857,2,5,0,0.0,0,0.0,False,False,False,False,Şehircilik,True,False,0.1,10,0.4,4,6,0,0.0,0,0.0,False,False,False,False,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Company
1216,323,12,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Bknlığı,True,False,0.14285714285714285,7,0.2857142857142857,2,5,0,0.0,0,0.0,False,False,False,False,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,Company
1217,323,13,MAM,True,True,1.0,3,0.3333333333333333,1,2,0,0.0,0,0.0,False,False,False,False,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,Company
1218,324,1,Tubitak,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,,,,,,,,,,,,,,,,,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Company
1219,324,2,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Tubitak,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Başkanı,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Company
1220,324,3,Başkanı,True,False,0.14285714285714285,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,TÜBİTAK,True,True,1.0,7,0.42857142857142855,3,4,0,0.0,0,0.0,False,False,False,False,Prof,True,False,0.25,4,0.25,1,3,0,0.0,0,0.0,False,False,False,False,Job
